"name"	"SN1998EF"
"photometry"	"MJD"	"51106.12000000011"	"U"	""	"15.412"	"0.043"	"0"
"photometry"	"MJD"	"51106.12000000011"	"B"	""	"15.628"	"0.018"	"0"
"photometry"	"MJD"	"51106.12000000011"	"V"	""	"15.684"	"0.011"	"0"
"photometry"	"MJD"	"51106.12000000011"	"R"	""	"15.557"	"0.016"	"0"
"photometry"	"MJD"	"51106.12000000011"	"I"	""	"15.513"	"0.017"	"0"
"photometry"	"MJD"	"51107.25"	"U"	""	"15.317"	"0.040"	"0"
"photometry"	"MJD"	"51107.25"	"B"	""	"15.487"	"0.013"	"0"
"photometry"	"MJD"	"51107.25"	"V"	""	"15.521"	"0.007"	"0"
"photometry"	"MJD"	"51107.25"	"R"	""	"15.431"	"0.010"	"0"
"photometry"	"MJD"	"51107.25"	"I"	""	"15.367"	"0.012"	"0"
"photometry"	"MJD"	"51109.35999999987"	"U"	""	"14.972"	"0.038"	"0"
"photometry"	"MJD"	"51109.35999999987"	"B"	""	"15.266"	"0.016"	"0"
"photometry"	"MJD"	"51109.35999999987"	"V"	""	"15.320"	"0.010"	"0"
"photometry"	"MJD"	"51109.35999999987"	"R"	""	"15.233"	"0.013"	"0"
"photometry"	"MJD"	"51109.35999999987"	"I"	""	"15.251"	"0.014"	"0"
"photometry"	"MJD"	"51110.279999999795"	"U"	""	"14.898"	"0.039"	"0"
"photometry"	"MJD"	"51110.279999999795"	"B"	""	"15.167"	"0.016"	"0"
"photometry"	"MJD"	"51110.279999999795"	"V"	""	"15.209"	"0.010"	"0"
"photometry"	"MJD"	"51110.279999999795"	"R"	""	"15.157"	"0.013"	"0"
"photometry"	"MJD"	"51110.279999999795"	"I"	""	"15.242"	"0.013"	"0"
"photometry"	"MJD"	"51136.35999999987"	"U"	""	"17.707"	"0.041"	"0"
"photometry"	"MJD"	"51136.35999999987"	"B"	""	"17.380"	"0.014"	"0"
"photometry"	"MJD"	"51136.35999999987"	"V"	""	"16.220"	"0.008"	"0"
"photometry"	"MJD"	"51136.35999999987"	"R"	""	"15.845"	"0.013"	"0"
"photometry"	"MJD"	"51136.35999999987"	"I"	""	"15.564"	"0.014"	"0"
"photometry"	"MJD"	"51195.200000000186"	"U"	""	"19.901"	"0.130"	"0"
"photometry"	"MJD"	"51195.200000000186"	"B"	""	"18.921"	"0.038"	"0"
"photometry"	"MJD"	"51195.200000000186"	"V"	""	"18.369"	"0.023"	"0"
"photometry"	"MJD"	"51195.200000000186"	"R"	""	"18.465"	"0.031"	"0"
"photometry"	"MJD"	"51195.200000000186"	"I"	""	"18.233"	"0.047"	"0"
"photometry"	"MJD"	"51216.12000000011"	"B"	""	"19.230"	"0.030"	"0"
"photometry"	"MJD"	"51216.12000000011"	"V"	""	"18.928"	"0.017"	"0"
"photometry"	"MJD"	"51216.12000000011"	"R"	""	"19.000"	"0.024"	"0"
"photometry"	"MJD"	"51216.12000000011"	"I"	""	"19.011"	"0.046"	"0"
"photometry"	"MJD"	"51224.08999999985"	"B"	""	"19.399"	"0.056"	"0"
"photometry"	"MJD"	"51224.08999999985"	"V"	""	"19.066"	"0.034"	"0"
"photometry"	"MJD"	"51224.08999999985"	"R"	""	"19.618"	"0.067"	"0"
"host"	"UGC  646"
"claimedtype"	"Ia"
